open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-04-07 20:00:00,78130.43,79128.82,78102.91,78955.26,788.56824,2025-04-07 20:59:59.999,62038869.8525766,134230,474.85365,37363024.8901579,0
2025-04-07 21:00:00,78955.26,79591.92,78684.22,79239.42,997.04459,2025-04-07 21:59:59.999,78831446.3856346,109955,457.24784,36154292.9747004,0
2025-04-07 22:00:00,79239.41,80218.88,79182.6,79956.47,1195.42635,2025-04-07 22:59:59.999,95391612.5774288,128399,628.99923,50195325.1415417,0
2025-04-07 23:00:00,79956.47,80083.99,79090.9,79163.24,1563.35059,2025-04-07 23:59:59.999,124448805.3617587,172744,779.3414,62068656.2478462,0
2025-04-08 00:00:00,79163.24,79599.99,79000.0,79020.04,1021.92218,2025-04-08 00:59:59.999,81015189.0698909,197039,359.43167,28505221.9955968,0
2025-04-08 01:00:00,79020.04,80811.07,78772.14,80599.99,1819.55645,2025-04-08 01:59:59.999,145663011.8258275,273155,1145.45312,91770359.5643196,0
2025-04-08 02:00:00,80600.0,80867.99,79891.38,79947.05,1277.93081,2025-04-08 02:59:59.999,102729203.7753832,188542,526.23152,42319952.5686449,0
2025-04-08 03:00:00,79947.05,80198.12,79759.9,79904.0,822.55347,2025-04-08 03:59:59.999,65759749.7449937,134287,380.7589,30442915.5816295,0
2025-04-08 04:00:00,79904.0,80413.49,79859.9,80300.0,603.14404,2025-04-08 04:59:59.999,48360308.8670289,124853,289.40509,23206447.2588932,0
2025-04-08 05:00:00,80299.99,80312.0,79536.0,79872.25,1021.79236,2025-04-08 05:59:59.999,81514641.4766641,139235,381.58868,30428819.1749193,0
2025-04-08 06:00:00,79872.24,79872.24,79279.5,79447.3,821.53728,2025-04-08 06:59:59.999,65316904.1703414,131474,339.21083,26965368.5446018,0
2025-04-08 07:00:00,79447.29,79714.21,79219.9,79496.0,855.65343,2025-04-08 07:59:59.999,67998331.7845499,129383,478.50629,38030572.0896132,0
2025-04-08 08:00:00,79496.01,79528.35,78939.0,79154.02,1034.87124,2025-04-08 08:59:59.999,81905909.2386194,130136,407.52328,32259325.3341137,0
2025-04-08 09:00:00,79154.01,79228.42,78860.49,78900.0,1054.87681,2025-04-08 09:59:59.999,83373725.2353599,147761,367.67897,29064938.8203122,0
2025-04-08 10:00:00,78900.0,79173.92,78819.65,79003.54,737.04745,2025-04-08 10:59:59.999,58218634.5461295,100885,307.65636,24303699.3578922,0
2025-04-08 11:00:00,79003.54,80077.65,78961.78,79982.0,1430.93505,2025-04-08 11:59:59.999,113708245.6284196,212154,843.35863,67017916.8796353,0
2025-04-08 12:00:00,79982.0,80122.0,79559.9,79837.99,1309.14047,2025-04-08 12:59:59.999,104573775.8708641,226045,533.65151,42634067.0066373,0
2025-04-08 13:00:00,79837.99,80375.0,79381.02,79899.9,2851.38021,2025-04-08 13:59:59.999,228016400.975034,502914,1424.83241,113949726.854242,0
2025-04-08 14:00:00,79899.9,80258.0,78474.0,78479.91,2481.53782,2025-04-08 14:59:59.999,197063014.84629288,431075,1057.47935,84014276.6173786,0
2025-04-08 15:00:00,78479.91,78859.85,78175.14,78497.99,2215.66571,2025-04-08 15:59:59.999,173769730.3920899,297815,959.03645,75225943.9130266,0
2025-04-08 16:00:00,78498.0,78522.72,77357.61,77414.25,2601.21789,2025-04-08 16:59:59.999,202615345.07450393,378732,981.68882,76441091.0434759,0
2025-04-08 17:00:00,77414.26,77560.0,76556.98,77349.99,3127.01518,2025-04-08 17:59:59.999,240861382.14635888,437414,1373.71223,105838158.435991,0
2025-04-08 18:00:00,77350.0,77999.99,77082.65,77259.91,1833.69836,2025-04-08 18:59:59.999,142019929.9731332,325751,982.75145,76105547.895325,0
2025-04-08 19:00:00,77259.91,77356.0,76334.65,76854.05,3200.81341,2025-04-08 19:59:59.999,245724100.42540807,373706,1145.86923,87997412.0713719,0
2025-04-08 20:00:00,76854.05,77200.79,76606.51,77133.41,853.14727,2025-04-08 20:59:59.999,65588712.1184479,166032,403.51958,31024339.615057,0
2025-04-08 21:00:00,77133.4,77285.5,76730.01,77100.0,412.81598,2025-04-08 21:59:59.999,31786521.2395078,87477,195.29236,15036091.9507759,0
2025-04-08 22:00:00,77100.0,77135.19,76239.9,76731.21,963.72715,2025-04-08 22:59:59.999,73854839.0546349,213775,428.19572,32812987.8253493,0
2025-04-08 23:00:00,76731.21,76798.0,76307.36,76322.42,965.34061,2025-04-08 23:59:59.999,73840169.6229772,163111,391.89786,29975586.7165481,0
2025-04-09 00:00:00,76322.42,76868.28,75926.52,76522.07,1811.75453,2025-04-09 00:59:59.999,138518760.6656328,297496,681.73482,52147185.6198457,0
2025-04-09 01:00:00,76522.07,76595.42,74620.0,76070.53,4724.66887,2025-04-09 01:59:59.999,356316414.51260835,587955,1948.68596,147060860.8261403,0
2025-04-09 02:00:00,76070.53,76473.62,75572.38,75674.44,1774.07613,2025-04-09 02:59:59.999,134976786.9547289,286475,806.75185,61373771.193033,0
2025-04-09 03:00:00,75674.45,75869.57,75015.86,75073.33,1469.1856,2025-04-09 03:59:59.999,110942992.0224155,272376,671.32274,50707845.6962485,0
2025-04-09 04:00:00,75073.34,76915.94,75000.0,76416.34,2745.3233,2025-04-09 04:59:59.999,208784698.54959008,403321,1579.56731,120131565.4166758,0
2025-04-09 05:00:00,76416.33,76820.52,76214.32,76734.83,1382.92585,2025-04-09 05:59:59.999,105859341.505332,213735,617.82691,47296213.1818754,0
2025-04-09 06:00:00,76734.83,77317.89,76709.69,76829.02,1366.49318,2025-04-09 06:59:59.999,105234684.2214815,192467,737.04333,56771431.7290036,0
2025-04-09 07:00:00,76829.01,77979.3,76818.52,77694.12,3645.52951,2025-04-09 07:59:59.999,282737010.05693406,302022,1934.84843,150095089.5043845,0
2025-04-09 08:00:00,77694.12,77880.0,77085.0,77304.35,1261.18448,2025-04-09 08:59:59.999,97607334.7103744,199739,591.07183,45746918.1961717,0
2025-04-09 09:00:00,77304.35,77540.0,77168.59,77478.26,702.62992,2025-04-09 09:59:59.999,54331940.1940061,151633,415.02124,32095885.832402,0
2025-04-09 10:00:00,77478.27,77574.15,76950.0,77190.0,1155.98799,2025-04-09 10:59:59.999,89317008.5036472,172466,526.74592,40707775.3736241,0
2025-04-09 11:00:00,77191.16,77193.66,75756.86,76230.01,4778.95169,2025-04-09 11:59:59.999,364793183.7396833,481760,2233.14676,170463925.757932,0
2025-04-09 12:00:00,76230.01,77074.02,76010.21,76760.86,2011.44438,2025-04-09 12:59:59.999,153791984.3646262,287349,1070.80182,81908844.3880805,0
2025-04-09 13:00:00,76763.07,77875.46,76710.89,77698.12,2996.7392,2025-04-09 13:59:59.999,231554301.50668648,429475,1624.88159,125574595.8626324,0
2025-04-09 14:00:00,77698.11,78318.46,76798.87,76870.0,3111.22641,2025-04-09 14:59:59.999,241450032.0980746,427978,1566.77869,121621172.743748,0
2025-04-09 15:00:00,76870.01,77650.95,76844.01,77258.0,1715.86691,2025-04-09 15:59:59.999,132642939.3954029,278898,911.90157,70490972.5720395,0
2025-04-09 16:00:00,77258.01,78361.59,77136.0,78267.68,1376.94929,2025-04-09 16:59:59.999,107129160.3293604,209316,751.78271,58501553.0268494,0
2025-04-09 17:00:00,78267.69,82286.11,77649.99,82202.16,14052.30474,2025-04-09 17:59:59.999,1131213330.7988427,940655,7726.56363,622173690.4450241,0
2025-04-09 18:00:00,82202.16,82990.0,81690.03,81788.37,6690.57548,2025-04-09 18:59:59.999,550605147.0541005,564113,3476.97822,286211931.0142697,0
2025-04-09 19:00:00,81788.36,82618.98,81771.39,82332.08,4464.82805,2025-04-09 19:59:59.999,367378362.40519375,309501,2740.95891,225523827.6430346,0
2025-04-09 20:00:00,82332.08,83267.57,81987.89,83204.0,5200.74454,2025-04-09 20:59:59.999,428615143.732492,217155,2628.09689,216746174.9001302,0
2025-04-09 21:00:00,83204.0,83588.0,82848.49,83284.29,3577.62027,2025-04-09 21:59:59.999,297748900.1369198,239874,2338.39415,194621511.3140112,0
2025-04-09 22:00:00,83284.28,83500.0,82956.52,83056.83,2419.9961,2025-04-09 22:59:59.999,201571506.50517312,168825,1507.56382,125618665.4617485,0
2025-04-09 23:00:00,83056.84,83156.49,82530.43,82615.22,1051.2813,2025-04-09 23:59:59.999,87110292.2591894,106668,403.16048,33412635.2603561,0
2025-04-10 00:00:00,82615.22,82753.21,82056.19,82352.85,1636.34707,2025-04-10 00:59:59.999,134805764.9869057,160629,934.78245,77001341.9753086,0
2025-04-10 01:00:00,82352.85,82600.0,82224.9,82249.29,1471.70076,2025-04-10 01:59:59.999,121323611.11704,145970,938.68432,77386485.344889,0
2025-04-10 02:00:00,82249.29,82565.19,82195.77,82200.0,871.82875,2025-04-10 02:59:59.999,71805161.8252618,98411,521.97978,42983967.704387,0
2025-04-10 03:00:00,82201.24,82224.45,81472.84,81775.2,1478.04577,2025-04-10 03:59:59.999,120885942.0322281,134491,607.01706,49614220.739987,0
2025-04-10 04:00:00,81775.2,82088.75,81640.74,82019.26,563.81007,2025-04-10 04:59:59.999,46147099.4453456,80848,302.81141,24791388.8352908,0
2025-04-10 05:00:00,82019.26,82241.4,81924.96,82158.03,821.38566,2025-04-10 05:59:59.999,67458573.0519509,95691,458.06334,37623037.9849957,0
2025-04-10 06:00:00,82158.03,82344.3,81838.03,82156.72,1005.90065,2025-04-10 06:59:59.999,82570493.715658,115406,497.75097,40858710.424185,0
2025-04-10 07:00:00,82156.72,82250.0,81292.99,81595.81,1208.49976,2025-04-10 07:59:59.999,98768559.1855682,177044,475.77319,38890984.0727515,0
2025-04-10 08:00:00,81595.81,81853.2,81420.29,81549.99,766.64513,2025-04-10 08:59:59.999,62587603.7576337,148941,319.97847,26126914.2748678,0
2025-04-10 09:00:00,81550.0,82079.57,81349.0,82036.71,819.18784,2025-04-10 09:59:59.999,66997228.9589017,147894,456.65484,37363499.4927568,0
2025-04-10 10:00:00,82036.72,82130.43,81565.43,81766.05,894.95314,2025-04-10 10:59:59.999,73232763.4157585,159831,350.11475,28660449.7307363,0
2025-04-10 11:00:00,81766.04,81944.0,81502.02,81882.01,628.40346,2025-04-10 11:59:59.999,51372492.7304746,111325,331.90428,27137744.9030097,0
2025-04-10 12:00:00,81882.0,82466.35,81459.48,81710.46,2473.3642,2025-04-10 12:59:59.999,202643466.8219276,300463,1212.24325,99360368.6057752,0
2025-04-10 13:00:00,81710.45,81948.0,80764.84,80874.36,2370.78322,2025-04-10 13:59:59.999,192603538.9068434,334078,1095.14003,88967905.659133,0
2025-04-10 14:00:00,80874.35,81841.58,80634.26,81272.19,2096.33434,2025-04-10 14:59:59.999,170416654.7397009,343865,1139.92787,92681802.9643056,0
2025-04-10 15:00:00,81272.19,81353.1,78606.06,78757.0,5245.58887,2025-04-10 15:59:59.999,417863243.1468604,459911,2219.5388,176656853.9714501,0
2025-04-10 16:00:00,78757.24,79688.0,78464.36,79453.82,2753.55001,2025-04-10 16:59:59.999,217637312.3347766,390818,1481.79775,117133471.3415715,0
2025-04-10 17:00:00,79453.83,79672.46,78616.0,79328.01,1875.76826,2025-04-10 17:59:59.999,148449475.3610777,313905,808.26003,63974930.0950216,0
2025-04-10 18:00:00,79328.01,79876.61,79223.62,79502.07,1156.09141,2025-04-10 18:59:59.999,91973574.5454119,242138,561.83198,44698319.0288742,0
2025-04-10 19:00:00,79502.08,80058.96,79304.59,79649.34,1083.53379,2025-04-10 19:59:59.999,86243454.2560247,221875,520.47248,41432986.2824716,0
2025-04-10 20:00:00,79647.37,79960.97,79570.12,79931.55,634.20811,2025-04-10 20:59:59.999,50596047.2646413,104001,361.38999,28830757.3948948,0
2025-04-10 21:00:00,79931.56,80035.54,79683.81,79714.52,489.14925,2025-04-10 21:59:59.999,39055692.7456595,81902,259.14683,20691170.6555686,0
2025-04-10 22:00:00,79714.51,79920.0,79545.45,79693.77,413.86755,2025-04-10 22:59:59.999,33010488.1969366,62729,222.57287,17751867.5168181,0
2025-04-10 23:00:00,79693.77,79743.33,79377.04,79607.3,525.86011,2025-04-10 23:59:59.999,41846111.3052552,97379,262.08236,20856177.0210354,0
2025-04-11 00:00:00,79607.3,79750.17,78969.58,79043.48,1377.83878,2025-04-11 00:59:59.999,109377396.4426556,193318,494.24878,39257081.7837634,0
2025-04-11 01:00:00,79043.48,80459.01,79011.18,80452.72,1401.36338,2025-04-11 01:59:59.999,111784848.2160526,172981,888.55643,70889366.7812244,0
2025-04-11 02:00:00,80452.71,80829.02,80162.18,80302.05,998.25546,2025-04-11 02:59:59.999,80324143.5584654,163466,519.78155,41834682.6283747,0
2025-04-11 03:00:00,80302.05,80906.63,80295.72,80842.99,838.60667,2025-04-11 03:59:59.999,67651771.3994964,126837,493.61083,39815720.5524906,0
2025-04-11 04:00:00,80843.0,81100.0,80720.07,80888.15,712.801,2025-04-11 04:59:59.999,57653708.5672979,104886,319.30441,25826593.1836662,0
2025-04-11 05:00:00,80888.14,80912.02,80512.22,80816.0,693.58062,2025-04-11 05:59:59.999,55970919.1258529,106736,264.6644,21361548.9751297,0
2025-04-11 06:00:00,80815.99,81333.0,80815.99,81102.0,1056.33153,2025-04-11 06:59:59.999,85664471.0094726,105020,548.45156,44482165.3122669,0
2025-04-11 07:00:00,81102.0,81440.73,80850.0,81266.76,1276.65135,2025-04-11 07:59:59.999,103600282.1420275,117235,582.06268,47231256.5017745,0
2025-04-11 08:00:00,81266.76,81936.71,80782.43,81631.89,2204.94641,2025-04-11 08:59:59.999,179578616.411682,266401,1192.22668,97148032.2482014,0
2025-04-11 09:00:00,81631.89,82450.23,81450.0,82450.0,1763.29306,2025-04-11 09:59:59.999,144661607.038744,188952,1110.84964,91125900.1106166,0
2025-04-11 10:00:00,82450.0,82985.71,82304.34,82706.86,1924.43942,2025-04-11 10:59:59.999,159096380.7589331,190826,1035.49925,85625890.6217748,0
2025-04-11 11:00:00,82706.85,82901.02,82020.25,82129.67,1780.09921,2025-04-11 11:59:59.999,146652362.0226431,157168,622.48089,51302280.7819121,0
2025-04-11 12:00:00,82129.67,82564.0,81819.14,82115.52,1461.08733,2025-04-11 12:59:59.999,120079651.7900314,183420,691.36635,56837209.0151443,0
2025-04-11 13:00:00,82115.53,83333.0,81816.01,82930.67,2809.45779,2025-04-11 13:59:59.999,232432962.04801047,359496,1488.56885,123221101.3954468,0
2025-04-11 14:00:00,82930.67,82930.67,81341.22,81898.0,2811.61227,2025-04-11 14:59:59.999,231127461.1814784,399844,1263.76011,103883783.9009742,0
2025-04-11 15:00:00,81898.0,82700.0,81716.0,82521.74,1498.55315,2025-04-11 15:59:59.999,123236360.8893192,312469,877.95967,72207078.7260348,0
2025-04-11 16:00:00,82521.74,83022.98,82015.08,82792.46,1214.14875,2025-04-11 16:59:59.999,100337555.5729935,227150,655.43358,54190753.8588906,0
2025-04-11 17:00:00,82792.46,84073.0,82695.65,83930.0,2707.88227,2025-04-11 17:59:59.999,226302221.89703873,321634,1726.64358,144324604.0328514,0
2025-04-11 18:00:00,83930.0,84220.0,83520.0,83607.99,1750.93667,2025-04-11 18:59:59.999,146907686.6978093,249078,1031.89259,86591848.9942539,0
2025-04-11 19:00:00,83608.0,83988.49,83565.21,83858.28,1301.10515,2025-04-11 19:59:59.999,109074393.425432,156389,819.90389,68735989.7659654,0
2025-04-11 20:00:00,83858.28,84029.13,83716.98,83848.0,978.20383,2025-04-11 20:59:59.999,82059134.3872653,84629,533.98478,44796259.1814545,0
2025-04-11 21:00:00,83848.01,84300.0,83636.36,83674.01,834.41054,2025-04-11 21:59:59.999,70016664.7806547,130833,410.56802,34456349.9056837,0
2025-04-11 22:00:00,83674.01,83716.99,83316.36,83415.34,567.06542,2025-04-11 22:59:59.999,47349641.9707144,55494,190.77381,15931381.2652911,0
2025-04-11 23:00:00,83415.35,83597.94,83162.0,83423.84,472.76791,2025-04-11 23:59:59.999,39423703.8446818,48895,256.99134,21438399.3945183,0
2025-04-12 00:00:00,83423.83,83572.0,83245.89,83369.08,544.11582,2025-04-12 00:59:59.999,45379428.1319101,90085,240.31099,20046274.9708757,0
2025-04-12 01:00:00,83369.08,83453.22,83144.57,83217.39,608.12739,2025-04-12 01:59:59.999,50620446.9666102,64131,196.81284,16385374.1178778,0
2025-04-12 02:00:00,83217.39,83310.05,82800.01,82804.87,534.58873,2025-04-12 02:59:59.999,44435116.3073447,70946,184.12045,15310385.4122488,0
2025-04-12 03:00:00,82804.86,83140.0,82792.95,82973.13,410.42592,2025-04-12 03:59:59.999,34052479.3514732,58884,165.55982,13737670.6856151,0
2025-04-12 04:00:00,82973.14,83464.0,82856.86,83208.04,584.64883,2025-04-12 04:59:59.999,48598390.6057762,96687,314.97375,26184502.3920028,0
2025-04-12 05:00:00,83208.04,83506.39,83198.11,83338.92,359.68833,2025-04-12 05:59:59.999,29987292.5218967,55894,211.84756,17662574.8305962,0
2025-04-12 06:00:00,83338.92,83790.05,83338.91,83567.42,625.07929,2025-04-12 06:59:59.999,52243427.7077179,77182,405.36457,33878295.2441848,0
2025-04-12 07:00:00,83567.43,83830.62,83496.56,83724.92,650.14829,2025-04-12 07:59:59.999,54392754.6913322,79931,371.73503,31106097.9978403,0
2025-04-12 08:00:00,83724.92,84031.87,83480.01,83604.77,954.13183,2025-04-12 08:59:59.999,79907039.0673785,94199,436.72538,36577340.4775998,0
2025-04-12 09:00:00,83604.77,83766.74,83420.0,83550.0,394.41868,2025-04-12 09:59:59.999,32959774.3675926,74966,165.93506,13868045.2468084,0
2025-04-12 10:00:00,83550.0,83565.22,83305.91,83420.44,322.84492,2025-04-12 10:59:59.999,26935304.0682872,57911,133.72418,11156865.933006,0
2025-04-12 11:00:00,83420.44,83647.93,83420.44,83528.3,354.62284,2025-04-12 11:59:59.999,29623501.720807,42527,208.78823,17442300.0221479,0
2025-04-12 12:00:00,83528.3,83936.45,83474.94,83829.86,579.86365,2025-04-12 12:59:59.999,48560629.1212089,86463,333.3859,27919782.2246108,0
2025-04-12 13:00:00,83829.86,84688.0,83555.12,84458.24,2598.54044,2025-04-12 13:59:59.999,218624622.5439241,254951,1503.22597,126535210.9037175,0
2025-04-12 14:00:00,84458.24,85251.0,84314.62,84827.75,2326.60565,2025-04-12 14:59:59.999,197351689.45153287,260086,1420.59439,120547598.9584964,0
2025-04-12 15:00:00,84827.75,85402.9,84624.73,85008.4,1997.17669,2025-04-12 15:59:59.999,169762024.327163,210566,968.67467,82393255.0962726,0
2025-04-12 16:00:00,85008.4,85212.81,84575.15,84659.19,822.00642,2025-04-12 16:59:59.999,69780692.6578223,143248,351.23483,29830517.3192225,0
2025-04-12 17:00:00,84659.18,84867.51,84421.95,84760.71,536.71418,2025-04-12 17:59:59.999,45430997.3399964,92968,275.52865,23325721.6947641,0
2025-04-12 18:00:00,84760.71,85193.09,84755.5,85178.01,378.89539,2025-04-12 18:59:59.999,32203146.0697268,74927,195.95033,16654390.5665234,0
2025-04-12 19:00:00,85178.0,85258.29,84834.75,84943.4,468.33569,2025-04-12 19:59:59.999,39820617.8322791,88792,170.96923,14538168.3796261,0
2025-04-12 20:00:00,84943.39,85905.0,84877.61,85517.29,1116.86575,2025-04-12 20:59:59.999,95481762.0757496,139720,690.30399,59030584.0061409,0
2025-04-12 21:00:00,85517.28,85566.28,85260.86,85367.93,620.78416,2025-04-12 21:59:59.999,53011761.8422362,147417,271.28827,23169410.578476,0
2025-04-12 22:00:00,85367.93,85701.6,85329.27,85336.01,314.03061,2025-04-12 22:59:59.999,26849509.7679108,77409,170.18566,14550691.8128233,0
2025-04-12 23:00:00,85336.01,85428.97,85170.0,85276.9,368.08487,2025-04-12 23:59:59.999,31390844.3890749,61306,139.48669,11896213.9119908,0
2025-04-13 00:00:00,85276.91,85571.12,85012.0,85495.72,519.16586,2025-04-13 00:59:59.999,44295752.6921746,83670,240.73785,20546862.2100572,0
2025-04-13 01:00:00,85495.72,86100.0,85142.46,85259.77,1921.79914,2025-04-13 01:59:59.999,164595139.4343229,206385,1178.186,100946496.1833936,0
2025-04-13 02:00:00,85259.76,85451.85,84724.91,85302.22,1987.96886,2025-04-13 02:59:59.999,169238737.3842783,167569,1139.04856,96987615.7734638,0
2025-04-13 03:00:00,85302.21,85724.79,85247.03,85432.31,1663.06089,2025-04-13 03:59:59.999,141996756.4948086,111132,1190.39832,101629756.6010993,0
2025-04-13 04:00:00,85432.31,85436.68,84464.44,84619.98,2229.02689,2025-04-13 04:59:59.999,188943799.8473452,157627,589.69849,49990745.2925771,0
2025-04-13 05:00:00,84619.98,84804.57,84399.42,84515.58,2128.82276,2025-04-13 05:59:59.999,180130563.4823968,142478,557.81179,47210530.2175785,0
2025-04-13 06:00:00,84515.57,84849.06,84444.72,84608.69,449.65847,2025-04-13 06:59:59.999,38066148.8575046,68162,221.0627,18717679.701753,0
2025-04-13 07:00:00,84608.7,84769.87,84413.09,84413.1,521.59067,2025-04-13 07:59:59.999,44113543.8700496,55169,169.86724,14371479.3253863,0
2025-04-13 08:00:00,84413.1,84693.2,84277.03,84664.6,526.53348,2025-04-13 08:59:59.999,44474345.0031707,73618,268.51817,22685676.8438696,0
2025-04-13 09:00:00,84664.61,84948.25,84504.58,84918.24,465.84452,2025-04-13 09:59:59.999,39482543.1539661,75295,279.01645,23648781.8828713,0
2025-04-13 10:00:00,84918.25,84949.86,84510.0,84686.79,413.68265,2025-04-13 10:59:59.999,35045833.6763332,73617,196.43066,16646335.0250646,0
2025-04-13 11:00:00,84686.8,84771.25,84216.15,84528.66,703.32717,2025-04-13 11:59:59.999,59395575.4710516,105519,383.28869,32371003.5596422,0
2025-04-13 12:00:00,84528.66,84700.0,84245.39,84458.75,702.43515,2025-04-13 12:59:59.999,59313401.7345892,127247,391.02882,33018690.0141077,0
2025-04-13 13:00:00,84458.75,84620.01,83487.72,83599.13,1593.77726,2025-04-13 13:59:59.999,133936999.2514549,168403,665.18239,55911455.4545089,0
2025-04-13 14:00:00,83599.12,84166.96,83480.67,84093.22,788.58222,2025-04-13 14:59:59.999,66147351.4148985,151506,414.66239,34785092.6376421,0
2025-04-13 15:00:00,84093.22,84093.23,83665.3,83849.66,667.96537,2025-04-13 15:59:59.999,56000721.6354372,94961,227.22577,19046134.3545884,0
2025-04-13 16:00:00,83849.66,84424.53,83845.13,84225.97,794.61064,2025-04-13 16:59:59.999,66901915.8457067,123377,429.48554,36158625.1754286,0
2025-04-13 17:00:00,84225.97,84990.22,84190.04,84754.85,1090.91398,2025-04-13 17:59:59.999,92436148.0628897,171835,614.69034,52084664.0914542,0
2025-04-13 18:00:00,84754.84,84943.4,84524.14,84730.0,624.69181,2025-04-13 18:59:59.999,52928670.4543431,117726,260.40909,22061562.739651,0
2025-04-13 19:00:00,84730.0,84730.0,83050.0,83981.31,1584.07044,2025-04-13 19:59:59.999,132730162.0849972,250075,673.8175,56459564.2273404,0
2025-04-13 20:00:00,83981.32,84446.31,83154.82,83499.99,1157.47142,2025-04-13 20:59:59.999,96943241.8954874,222350,501.46774,42008241.5148743,0
2025-04-13 21:00:00,83499.98,83826.09,83034.23,83607.0,879.93296,2025-04-13 21:59:59.999,73370542.2120406,212435,422.01476,35199319.068935,0
2025-04-13 22:00:00,83607.0,83882.77,83169.01,83335.99,694.86581,2025-04-13 22:59:59.999,57984979.8003489,165935,357.90029,29862316.1883412,0
2025-04-13 23:00:00,83335.99,83840.43,83169.03,83760.0,570.24339,2025-04-13 23:59:59.999,47633501.6796598,149788,286.72954,23954618.0095553,0
2025-04-14 00:00:00,83760.0,85129.69,83678.0,84325.74,1860.02544,2025-04-14 00:59:59.999,157331512.4131236,250729,1023.29034,86573336.3180444,0
2025-04-14 01:00:00,84325.73,84687.1,84048.01,84228.0,1013.96485,2025-04-14 01:59:59.999,85582494.4117115,177208,504.24439,42577978.43652,0
2025-04-14 02:00:00,84228.0,85544.3,84036.84,85140.7,3177.66333,2025-04-14 02:59:59.999,270573114.7451647,275678,2123.25968,180768007.75553888,0
2025-04-14 03:00:00,85140.69,85166.84,84445.49,84566.03,3093.33239,2025-04-14 03:59:59.999,262072004.0497002,182482,1230.78198,104302700.0808333,0
2025-04-14 04:00:00,84566.04,85110.0,84415.25,84869.31,1719.13731,2025-04-14 04:59:59.999,145627960.6323494,120046,630.29069,53426097.4557426,0
2025-04-14 05:00:00,84869.31,84990.57,84343.73,84575.18,599.7972,2025-04-14 05:59:59.999,50764698.8951256,93322,193.46826,16368593.6429685,0
2025-04-14 06:00:00,84575.19,84644.91,84279.81,84624.21,617.23501,2025-04-14 06:59:59.999,52127143.5602107,90155,236.22171,19951452.3688685,0
2025-04-14 07:00:00,84624.21,84787.07,84211.06,84580.76,690.45295,2025-04-14 07:59:59.999,58355348.4362356,122505,282.45452,23877468.3597573,0
2025-04-14 08:00:00,84580.77,84957.27,84440.0,84763.18,771.96623,2025-04-14 08:59:59.999,65400958.0119733,101647,436.32548,36975752.7916907,0
2025-04-14 09:00:00,84763.18,84912.94,84250.0,84442.72,632.50132,2025-04-14 09:59:59.999,53462538.3655547,86143,226.9219,19182187.8103633,0
2025-04-14 10:00:00,84442.72,84810.41,84304.34,84656.85,606.42127,2025-04-14 10:59:59.999,51307730.8123675,106765,331.64518,28060885.9281387,0
2025-04-14 11:00:00,84656.85,84965.34,84500.0,84927.55,661.64623,2025-04-14 11:59:59.999,56117443.3583336,123389,353.64698,29999584.5470476,0
2025-04-14 12:00:00,84927.56,85227.27,84752.01,85128.76,865.64286,2025-04-14 12:59:59.999,73582712.4984792,119393,526.25999,44738387.1325706,0
2025-04-14 13:00:00,85129.62,85279.99,84052.65,84376.66,1572.42433,2025-04-14 13:59:59.999,133177410.8625485,262199,743.37696,62980880.9442518,0
2025-04-14 14:00:00,84376.66,85799.99,84270.0,85423.6,2172.27087,2025-04-14 14:59:59.999,185222816.53061408,292438,1317.13302,112333476.7828952,0
2025-04-14 15:00:00,85423.6,85468.97,83709.25,84101.16,2301.74134,2025-04-14 15:59:59.999,194431938.70806047,385353,1073.88348,90755367.3224995,0
2025-04-14 16:00:00,84101.16,84669.85,83863.63,84341.99,1025.80861,2025-04-14 16:59:59.999,86480045.950357,270123,547.4443,46169184.0751823,0
2025-04-14 17:00:00,84342.0,84893.32,84221.9,84859.73,955.77527,2025-04-14 17:59:59.999,80799852.8163082,188331,518.98028,43881768.9266471,0
2025-04-14 18:00:00,84859.73,85080.0,84687.21,84988.04,933.08495,2025-04-14 18:59:59.999,79240876.34802,151905,638.41119,54218993.9123831,0
2025-04-14 19:00:00,84988.03,85208.1,84772.72,84923.07,1578.34239,2025-04-14 19:59:59.999,134175949.9013502,175817,1174.31029,99831524.4473482,0
2025-04-14 20:00:00,84923.07,84971.7,84539.61,84861.82,758.41223,2025-04-14 20:59:59.999,64306972.0472013,101958,493.23938,41821544.1602179,0
2025-04-14 21:00:00,84861.82,84970.74,84450.01,84706.1,283.86483,2025-04-14 21:59:59.999,24050609.0205626,66709,137.85523,11680295.4792527,0
2025-04-14 22:00:00,84706.1,84745.7,84430.37,84500.01,419.39516,2025-04-14 22:59:59.999,35479591.9658681,93580,254.33862,21517180.679035,0
2025-04-14 23:00:00,84500.01,84782.5,84424.52,84591.58,348.18711,2025-04-14 23:59:59.999,29461080.7403088,83647,198.80544,16823349.7828201,0
2025-04-15 00:00:00,84591.58,84966.9,84347.97,84930.7,530.29735,2025-04-15 00:59:59.999,44911210.205808,119372,299.94112,25411853.9176637,0
2025-04-15 01:00:00,84930.7,85137.53,84542.87,84983.73,689.66111,2025-04-15 01:59:59.999,58554128.4294626,139488,434.25569,36881207.2904804,0
2025-04-15 02:00:00,84983.73,85300.01,84706.85,85232.83,611.38477,2025-04-15 02:59:59.999,51963321.2906377,102036,325.05138,27637270.050382,0
